,x
477,0.22709378178741602
478,-1.6750588358416814
479,1.7004178570759403
480,-0.34367527588102253
481,-0.45154642146598933
482,0.1573113749416364
483,-0.3228480700019924
484,-1.64692979730509
485,0.7022920900907156
486,-0.9966600624097938
487,0.5872931945438961
488,-0.5499443990303479
489,1.5790110194137754
490,0.46644230773168516
491,1.3925611793202282
492,0.5265516953634325
493,0.47126890753669903
494,0.621599541375425
495,-2.626119631875739
496,0.7335234370627901
497,-0.6649345228472625
498,-1.5156053295166967
499,0.041883347314515706
500,-0.6072772929666621
501,0.4583990799084117
502,-0.7476062558017968
503,0.8999791093702532
504,1.1743963364552281
505,-0.5797195702677831
506,-0.06073849547705923
507,0.1770172302988221
508,-0.15203057085054336
509,0.9633796124339555
510,-0.82189407696129
511,2.9985775616879344
512,-2.942623077705491
513,2.3291667965599427
514,-0.6216044952297948
515,-0.964242594693367
516,0.6140014316302627
517,-0.001197171396535357
518,-0.9858779454723829
519,-0.6333827548214274
520,-0.06455431420695301
521,-0.18081801395727076
522,1.1891999894360215
523,-1.6925500919336578
524,1.018705916447903
525,0.7129085194097349
526,-1.9816686147887235
527,1.9588813443718602
528,-1.4363795520604656
529,3.2654245999337004
530,-1.9460793172938682
531,0.007683293652150258
532,0.7808304706136333
533,0.2616663209847422
534,0.8141418450283754
535,-0.04229462348268581
536,1.095518026911051
537,-1.9400240408784006
538,1.355967381170013
539,2.2726607719400276
540,-1.8324063430096174
541,1.2812665479383811
542,-0.9262423175692213
543,1.1292714637648138
544,-0.6778432002123019
545,-0.8665768479169373
546,1.1621165472145925
547,-1.3303570152756943
548,2.1175417500870592
549,-3.0499078229248253
550,3.7413006232248183
551,-1.0755992035447126
552,0.04864241992710469
553,-0.012167809463475954
554,1.2166547264988494
555,-1.2784027614122668
556,-0.2924575232234321
557,0.9164967373128189
558,-0.3209988628083341
559,0.4661768056202318
560,-1.2974906914269195
561,-0.2944824115819402
562,-0.10508365797185854
563,-0.16941983641580718
564,-0.6618577660495126
565,1.3010859932191399
566,-1.2131854142932235
567,-1.084496018989269
568,1.41532648286571
569,0.6737713218214876
570,1.0511450102698063
571,-1.2082465020018796
572,2.006188356253378
573,-2.7477734976810595
574,1.4991664167891177
575,-0.07443637632038336
576,1.022282621771889
577,-1.36825327099224
578,1.347065689318472
579,0.8999941500857362
580,-0.4534010667195246
581,2.393630841398033
582,-2.1072504354518635
583,-0.3669809152782164
584,2.089645129018886
585,-0.9106664046912744
586,1.9368496125259647
587,-0.09884491334063872
588,-0.625419938870071
589,-0.9018163860474242
590,-0.03067630753380579
591,-1.0258227961536148
592,1.2075056619572637
593,-1.5757256887475335
594,-1.4704244325388975
595,1.3056393071964185
596,-1.988712939779016
597,0.7388332998459193
598,0.29952816220831807
599,-0.4190407130494922
600,0.010129958723982035
601,0.8343805607251241
602,-0.5660950968496203
603,0.8894777566917422
604,-0.8623001660563627
605,1.4069226667698407
606,-0.39016967885986753
607,-1.8947201755687897
608,1.4060528431053732
609,-0.27890901218751163
610,-1.9662297309826007
611,1.8320084623649628
612,-1.5663729550405674
613,-0.23575945119682928
614,-0.5031898531377239
615,0.05037600588033192
616,-0.9927660535195184
617,-0.8863391946856514
618,1.084105390580626
619,-0.7136233666760534
620,-1.6335484577130923
621,0.7422331464570231
622,1.5226395898269245
623,-1.0324333102918934
624,0.5273697976424698
625,-0.48559659781984504
626,0.46941829661113704
627,-1.703868924265233
628,0.25855755592162766
629,-1.1780683686694544
630,0.03598836170223463
631,-0.9483017868285761
632,0.22035668547823825
633,-0.012354477512599354
634,0.44165839878205765
635,-0.7755944812181728
636,3.12407176402159
637,-3.4537469043111293
638,2.076699937972953
639,0.6250247073078732
640,-2.2241763806926484
641,2.2073209938934806
642,-2.1004018713874117
643,-0.3027163307672024
644,0.0539551337070025
645,-0.8636318197755205
646,1.3414872142100274
647,-1.933057682909078
648,0.5062837066157247
649,-0.430616683328898
650,-1.1635096260543898
651,0.23366730335319547
652,1.111705785891401
653,-0.13788380074681283
654,0.022009324376973435
655,0.5330387573325582
656,0.43618305359547616
657,0.4481044150781461
658,0.7943186912048845
659,0.5900963711755627
660,-0.6327339105128882
661,1.2823023930116242
662,-2.3036121493301
663,0.4583336369715858
664,-0.6230018163929065
665,0.7674294381953732
666,-1.0557802938275063
667,0.6165748226592892
668,1.0775907007445158
669,-1.692053806493469
670,2.19096044562887
671,-2.205530335293106
672,1.1633810366261377
673,1.2853785772135058
674,0.7640261081068096
675,0.002312053655388724
676,0.6297671710288352
677,-0.29362878906406636
678,0.5647869915487906
679,0.19305396646248196
680,1.4536857663441256
681,-1.4141794258200728
682,0.05736123152881234
683,-0.027791162224089727
684,-2.0529949922212007
685,2.0642882758365064
686,-1.2631226466718395
687,-0.15426189162985726
688,0.7391451271964096
689,-0.8856730934187649
690,-1.1716999363365153
691,1.6227721727647972
692,-0.10285683949907987
693,-2.295589686490196
694,0.2059771255938787
695,-0.3127759698497926
696,-0.018736894019749872
697,-2.861997702929719
698,1.7005387351549208
699,-0.40123342646065596
700,0.11094766742016093
701,1.452401289012526
702,-0.14159017657382766
703,1.4182520182448877
704,-0.009935319017776667
705,1.8843881300666632
706,-0.460534162223185
707,0.605541816507739
708,0.02562268542491694
709,0.1819938360507042
710,-0.80189219293556
711,-0.1288494887110629
712,-2.545097234685879
713,3.474751570551062
714,-2.5194776134362504
715,-0.885076796468575
716,0.7024966100414676
717,-0.2600899073036983
718,0.8446808897308453
719,1.9817380314823176
720,-0.9362141839220849
721,0.4763272496090402
722,0.9482476747199771
723,-1.1738387188550046
724,-0.826708958342105
725,0.14393715600159757
726,0.2333640280693235
727,-0.9883534366673952
728,0.6606701411010063
729,0.04364518072072815
730,-2.5133875749860763
731,2.6279182601763056
732,-1.6801376301700643
733,-0.837469240617654
734,1.2786721366093556
735,-0.24967028382685308
736,-0.30223915088636466
737,-0.020507396010794876
738,0.6473376015792371
739,-1.1516855350265962
740,1.2926385836522762
741,-1.2502571570827703
742,0.5216242316463303
743,-0.8484197208084099
744,0.5702788128869836
745,-0.3589096766875215
746,-0.47992760095660614
747,-0.26081665835530365
748,1.3465413199019545
749,-0.7428273959756513
750,0.190421073082917
751,-0.245922449994483
752,-1.561410610534394
753,-0.5561050407056767
754,-1.9876104071780722
755,0.4863306523498981
756,-0.025499857705526763
757,-0.03404788441951567
758,0.40222648584418247
759,-0.2826275318258778
760,-0.5340643226974827
761,0.8776320394167851
762,0.024455308361904682
763,-0.3214737507656398
764,0.7269381688096843
765,-1.7237715093581147
766,-0.4465364135698058
767,0.5372316949043674
768,0.29627800839644647
769,0.12624457942798928
770,1.7720762873118219
771,0.15091553087336762
772,1.559244277947689
773,-0.23015042404676403
774,1.165508873720963
775,0.5674161025417568
776,0.6313815505240293
777,0.22178538028351386
778,0.6453479300518233
779,0.18398307609790085
780,0.41544395677422646
781,1.1243324654733586
782,-0.3189332083700482
783,-1.32556881347546
784,1.621661721799009
785,-1.1326287850498278
786,-0.9269451251519503
787,0.06513148547058945
788,0.11235643909401541
789,-0.05124149664286676
790,0.6092986979842446
791,-0.7916094896550391
792,-0.05639357801686473
793,0.6460576465546288
794,-0.980240091762083
795,1.1204520601380006
796,-0.3343261405958765
797,1.1782683336461548
798,-1.2124246538593373
799,0.8085013632551915
800,0.026066036625347566
801,-1.719613311670302
802,3.2993136726836876
803,-2.84396594908981
804,2.2962855751463835
805,-0.3262499702017906
806,-0.6002798180494929
807,-1.0256300805216614
808,-0.21687715949360764
809,0.016917105457827902
810,-0.7425438520758789
811,2.9085189694830715
812,-2.7567877033962267
813,2.7234568353992223
814,-0.3964520065864935
815,-1.3799021550006239
816,-0.04870215107026121
817,-0.261706602705452
818,-0.1898338575434711
819,-1.2087706262451203
820,0.5805564643590189
821,-0.9302086015934297
822,0.9710303102204473
823,-0.9171930994957243
824,-0.11504890304428195
825,0.448224157926545
826,-2.0274389102179353
827,2.4634636242073293
828,-1.6829235508229083
829,2.1764374491463347
830,-1.859325391437971
831,2.038071145801072
832,-0.031332384591490126
833,0.17872549026299106
834,1.0208169669496425
835,-0.07998625737805137
836,-1.1455243568301179
837,1.1921231347972854
838,-1.1039455328936376
839,0.018887781317752594
840,0.9681538923053492
841,-1.0970393980440547
842,0.2634830081214353
843,-1.4077120597160715
844,0.25250417624489524
845,0.39562162865109723
846,-0.819113773834084
847,-0.38253474868065107
848,0.39082891637532935
849,0.021542415224368894
850,0.050180484393787694
851,1.4163572921230387
852,0.21629228496588193
853,-0.0017351405369198276
854,-0.9890876903762624
855,1.4917181785942588
856,-2.3397856878104495
857,1.9571935192095484
858,-3.626678038119683
859,1.089733177851164
860,-1.7637495834478192
861,-0.5857057470696303
862,-0.4484759183260517
863,0.8899426835575802
864,-0.4712742434171805
865,0.3905239650897797
866,0.38259010442828867
867,-0.6457275489771911
868,0.16702471097929472
869,-0.36156293780859516
870,-0.26217669848870184
871,0.24839344971858493
872,-1.1999252718565077
873,1.1643268963662448
874,-0.10276486208396218
875,-0.6243766429208786
876,0.4796425967921586
877,0.17155010115620167
878,-0.6585072273161166
879,2.7788615618027466
880,-3.594903045538635
881,2.5655166330337416
882,-2.6904816351043013
883,0.48282956472757665
884,-0.28052930112667873
885,0.12269960921038081
886,-0.9900810739889068
887,-0.34504608467472353
888,0.10444341224312073
889,-0.7637908011829497
890,-0.921385635437971
891,0.058266984881263084
892,0.06853089945786656
893,-1.4957400149762072
894,1.4717652207886975
895,-1.4778120835642508
896,0.06021468614113312
897,0.4621305097508246
898,0.07356700337355959
899,-0.07289381382833239
900,-1.4021946503904923
901,2.646262211506686
902,-2.0110055813170584
903,0.9566799172108751
904,0.004822203541547554
905,-1.5352228929920007
906,-1.0350442967263587
907,1.5328068566793513
908,-2.100827750121236
909,-0.8118669165078486
910,0.9609796925861156
911,-1.1339340097357538
912,-0.8108240505068418
913,0.31194845313788194
914,0.14786093019477758
915,-1.3032514174979442
916,0.140964807226723
917,0.0021098117625260888
918,-1.5853024883369264
919,1.6614862460668969
920,0.37624598641087004
921,-1.4335828912539572
922,0.4330637828053211
923,0.35046021247319864
924,-1.2894709541783311
925,-0.9045871654673328
926,1.469657418834641
927,-0.7822632543960482
928,0.1555309613332335
929,0.4583530654661563
930,1.3245130225811848
931,-1.0031554612477704
932,0.16141992128818206
933,0.258339086902701
934,0.09722088334724441
935,-0.9753196618251713
936,0.9586284322711963
937,0.8894547563167876
938,-0.5829299323763399
939,0.951286574422679
940,-1.241396862287925
941,3.064087884932597
942,-2.2232967466437055
943,0.48066233566701555
944,-0.4014995484697295
945,2.6426279200692506
946,-2.4466587826468142
947,1.7387483393943715
948,0.7603098279003064
949,-1.3294191052553566
950,1.5607323322975424
951,-1.183251994782389
952,1.191698917301623
953,-1.0136080331240591
954,0.5542996482580632
955,0.7080984815347409
956,-3.134822529806955
957,1.3537127461267757
958,-1.8876049201123881
959,0.6924932435292629
960,0.1476108975000331
961,-0.20744145353619345
962,0.2312830990282022
963,-0.40194119150895447
964,0.21669668213339432
965,0.6036775770803662
966,0.7860666813572517
967,-1.3002876029332096
968,0.37141919880356455
969,1.254466635363097
970,-1.258178231773275
971,-0.06030970712607031
972,-0.16392289933072324
973,1.2963223444369205
974,-1.9878456024216962
975,0.11971834466005271
976,0.3103904305024676
977,0.5346418391596001
978,-1.3987552553295972
979,-1.5710761706317287
980,0.6451397070426966
981,-0.40794222604995034
982,0.6081418242346428
983,0.26745015084560414
984,-0.9871000624394994
985,0.5435241159824542
986,-0.7355792602020933
987,1.6290463899238667
988,-2.559869064125228
989,2.72513261657961
990,-1.216985427132388
991,-0.15970197118268065
992,-0.3769060213491555
993,-1.045758487955597
994,-0.5354027467750465
995,0.5736007500189453
996,-1.4177286601235368
997,0.8827536931384349
998,0.0293978266848805
999,-0.39542974717698337
